Kind,Name,CountLineCode,CountDeclClass,CountDeclFunction,CountLineCodeDecl,SumEssential,SumCyclomaticStrict,MaxEssential,MaxCyclomaticStrict,MaxNesting
File,"e67a33f15d980cba3efbb272985b610a7609e686\Digester.java",1044,2,125,320,142,240,4,20,4
File,"e67a33f15d980cba3efbb272985b610a7609e686\FileUploadBase.java",556,11,53,183,73,116,9,12,4
File,"e67a33f15d980cba3efbb272985b610a7609e686\JIoEndpoint.java",379,6,25,89,31,87,4,15,5
File,"e67a33f15d980cba3efbb272985b610a7609e686\Library.java",142,1,11,60,5,14,3,8,4
File,"e67a33f15d980cba3efbb272985b610a7609e686\NioBlockingSelector.java",318,6,18,83,36,100,7,22,5
File,"e67a33f15d980cba3efbb272985b610a7609e686\NioEndpoint.java",1172,13,121,321,139,382,8,27,7
File,"e67a33f15d980cba3efbb272985b610a7609e686\Streams.java",93,1,6,28,8,21,3,12,4
File,"8c3614bb6d5cf2163e479f96319f1df54c623291\NioEndpoint.java",1052,7,92,273,121,295,6,26,7
File,"df977a6b99b82f1d8f664fa0bd24c7989c69f6f2\Catalina.java",561,3,34,123,46,108,10,20,3
File,"8000f8ed79bd804ebd8b208d8f840753153a4c37\NamingContextListener.java",852,1,27,221,37,209,7,36,4
File,"fa33b54be44fb0a0dcef9458f12facf8b3102925\IdentityInputFilter.java",119,1,10,46,10,25,1,6,3
File,"ac66c63f519c1a4fa45ceff95aa37552b98758de\UriTemplate.java",90,2,9,34,15,19,5,7,3
File,"237b7fd0d05c34fd9cbe81479a034feadacaca0a\JDTCompiler.java",391,4,14,127,20,72,5,29,5
File,"1aed38ebafac218bb259867355c290b5981331ef\Http11AprProcessor.java",627,1,13,127,55,162,19,58,6
File,"1aed38ebafac218bb259867355c290b5981331ef\InternalNioInputBuffer.java",446,5,20,77,74,126,29,49,5
File,"1aed38ebafac218bb259867355c290b5981331ef\InternalNioOutputBuffer.java",154,2,16,57,18,33,3,8,3
File,"01d452319cf42c5ec1376f2b91506f5a255bc4fe\PojoMethodMapping.java",622,3,21,151,42,166,9,53,6
File,"8deab25d818f00975f9cb82490f8cc87a5d128de\JspUtil.java",661,2,39,145,88,189,11,18,4
File,"50c8629c194613dafac7fa686575a5eeb5a08c4e\BasicManagedDataSource.java",119,1,12,46,12,20,1,6,2
File,"50c8629c194613dafac7fa686575a5eeb5a08c4e\CloudMembershipService.java",152,1,13,53,13,31,1,7,3
File,"50c8629c194613dafac7fa686575a5eeb5a08c4e\LookupFactory.java",106,2,2,44,2,17,1,16,6
File,"e23b9da1b3c1d576bac7ea6abf2693210ad3a2c3\ClientAbortException.java",42,1,7,16,7,10,1,4,2
File,"e23b9da1b3c1d576bac7ea6abf2693210ad3a2c3\Connector.java",375,1,56,125,58,81,3,8,2
File,"93a1682bbc2c71005c1d64e34c316a2e89e32dfc\NioEndpoint.java",1230,13,121,321,139,388,8,28,7
File,"ec4766dbb689816f7c8e4c9c7abafb66dc485b48\JreMemoryLeakPreventionListener.java",175,1,17,68,17,40,1,24,5
File,"c62262a154ef436d9adbc98cffde93034060d602\Stream.java",287,3,26,78,28,63,3,10,4
File,"dbe24997a59a77a185510af743368272c8197866\InstanceSupport.java",156,1,12,63,14,34,3,6,2
File,"1c869cf7dd7f26ca5283fb7e208b7261e2dfbee1\UpgradeAprProcessor.java",37,1,6,20,6,7,1,2,1
File,"1c869cf7dd7f26ca5283fb7e208b7261e2dfbee1\UpgradeBioProcessor.java",36,1,6,21,6,6,1,1,0
File,"1c869cf7dd7f26ca5283fb7e208b7261e2dfbee1\UpgradeNioProcessor.java",144,1,8,45,12,26,3,8,3
File,"1c869cf7dd7f26ca5283fb7e208b7261e2dfbee1\UpgradeProcessor.java",76,1,19,47,14,14,1,1,0
File,"1c869cf7dd7f26ca5283fb7e208b7261e2dfbee1\WsFrame.java",116,1,11,41,11,26,1,11,3
File,"1c869cf7dd7f26ca5283fb7e208b7261e2dfbee1\WsInputStream.java",89,1,6,24,10,20,3,9,3
File,"f90403b9f8f74d1c48fd64667e0eab4b2be42725\AbstractCatalinaTask.java",153,1,11,44,17,36,7,23,6
File,"f90403b9f8f74d1c48fd64667e0eab4b2be42725\DeployTask.java",110,1,13,35,13,29,1,17,3
File,"f90403b9f8f74d1c48fd64667e0eab4b2be42725\JKStatusUpdateTask.java",223,1,30,51,30,61,1,20,3
File,"d679b39f5bac5cded8af1796e6ff224091b921b3\TldConfig.java",370,2,25,105,30,86,6,13,5
File,"6ae725d978028c4d0373d8c1ed728526e4458168\ApplicationHttpRequest.java",461,2,43,152,79,124,6,14,4
File,"16373136fd85486bb6cf5abc274171105938a562\ConnectionPool.java",465,1,112,251,112,117,1,4,2
File,"16373136fd85486bb6cf5abc274171105938a562\DataSourceProxy.java",590,1,128,249,130,154,3,4,3
File,"16373136fd85486bb6cf5abc274171105938a562\PoolCleanerTest.java",49,1,4,9,4,4,1,1,0
File,"16373136fd85486bb6cf5abc274171105938a562\PoolProperties.java",674,3,118,306,141,172,5,10,5
File,"16373136fd85486bb6cf5abc274171105938a562\QueryTimeoutInterceptor.java",32,1,3,18,3,6,1,4,2
File,"a707e35540bacabd943548469d88148d26c8d521\BaseCatalinaMBean.java",25,1,2,11,2,4,1,2,1
File,"a707e35540bacabd943548469d88148d26c8d521\BaseGenericObjectPool.java",550,5,72,190,72,106,3,10,3
File,"a707e35540bacabd943548469d88148d26c8d521\BasicDataSource.java",1013,2,130,336,137,238,4,14,5
File,"a707e35540bacabd943548469d88148d26c8d521\BeanFactory.java",181,1,1,48,9,43,9,43,6
File,"a707e35540bacabd943548469d88148d26c8d521\Bootstrap.java",366,1,21,118,33,65,5,13,3
File,"a707e35540bacabd943548469d88148d26c8d521\ChannelCreator.java",209,1,2,72,2,38,1,37,2
File,"a707e35540bacabd943548469d88148d26c8d521\ClassLoaderLogManager.java",502,8,30,157,50,113,7,24,5
File,"a707e35540bacabd943548469d88148d26c8d521\ClusterManagerBase.java",137,1,16,55,16,35,1,11,5
File,"a707e35540bacabd943548469d88148d26c8d521\ConnectionPool.java",912,4,68,210,118,262,8,18,6
File,"a707e35540bacabd943548469d88148d26c8d521\ContextConfig.java",1898,3,59,422,116,480,14,48,8
File,"a707e35540bacabd943548469d88148d26c8d521\CsrfPreventionFilterBase.java",71,1,8,33,8,13,1,4,2
File,"a707e35540bacabd943548469d88148d26c8d521\DefaultServerEndpointConfigurator.java",58,1,5,28,9,12,3,4,2
File,"a707e35540bacabd943548469d88148d26c8d521\Digester.java",849,2,87,236,106,210,4,19,5
File,"a707e35540bacabd943548469d88148d26c8d521\DirectJDKLog.java",128,1,21,59,21,25,1,5,2
File,"a707e35540bacabd943548469d88148d26c8d521\ELInterpreterFactory.java",47,2,4,22,4,9,1,6,2
File,"a707e35540bacabd943548469d88148d26c8d521\EjbFactory.java",48,1,3,22,3,8,1,5,2
File,"a707e35540bacabd943548469d88148d26c8d521\FactoryBase.java",69,1,4,27,4,11,4,11,4
File,"a707e35540bacabd943548469d88148d26c8d521\FileHandler.java",354,2,19,96,30,70,4,18,4
File,"a707e35540bacabd943548469d88148d26c8d521\GenericNamingResourcesFactory.java",165,1,3,41,16,47,14,38,6
File,"a707e35540bacabd943548469d88148d26c8d521\HostConfig.java",1213,6,53,296,99,297,9,45,6
File,"a707e35540bacabd943548469d88148d26c8d521\JAASMemoryLoginModule.java",221,1,8,64,16,39,4,10,3
File,"a707e35540bacabd943548469d88148d26c8d521\JDBCAccessLogValve.java",301,1,31,95,34,57,4,15,4
File,"a707e35540bacabd943548469d88148d26c8d521\JDBCRealm.java",304,1,31,86,41,70,4,9,5
File,"a707e35540bacabd943548469d88148d26c8d521\JDBCStore.java",597,1,44,161,58,120,3,12,6
File,"a707e35540bacabd943548469d88148d26c8d521\JNDIRealm.java",1268,2,116,369,170,329,14,34,7
File,"a707e35540bacabd943548469d88148d26c8d521\JSSEUtil.java",294,1,11,123,11,51,1,21,6
File,"a707e35540bacabd943548469d88148d26c8d521\JspCompilationContext.java",503,1,54,139,67,130,9,17,6
File,"a707e35540bacabd943548469d88148d26c8d521\JspRuntimeLibrary.java",803,1,46,214,105,226,16,37,4
File,"a707e35540bacabd943548469d88148d26c8d521\LifecycleListenerRule.java",44,1,2,23,2,10,1,9,2
File,"a707e35540bacabd943548469d88148d26c8d521\MBeanFactory.java",425,1,30,198,43,72,5,7,3
File,"a707e35540bacabd943548469d88148d26c8d521\ManagedBean.java",362,1,28,107,28,68,1,11,4
File,"a707e35540bacabd943548469d88148d26c8d521\ManagerBase.java",674,2,82,246,93,165,5,12,4
File,"a707e35540bacabd943548469d88148d26c8d521\ObjectCreateRule.java",54,1,5,21,5,10,1,5,2
File,"a707e35540bacabd943548469d88148d26c8d521\PojoMessageHandlerWholeBinary.java",95,1,4,38,8,18,5,9,4
File,"a707e35540bacabd943548469d88148d26c8d521\PojoMessageHandlerWholeText.java",96,1,4,37,9,19,6,10,4
File,"a707e35540bacabd943548469d88148d26c8d521\PoolProperties.java",759,3,131,346,154,189,5,10,5
File,"a707e35540bacabd943548469d88148d26c8d521\PooledConnection.java",447,1,39,96,53,150,10,29,4
File,"a707e35540bacabd943548469d88148d26c8d521\RealmBase.java",928,2,56,250,118,254,21,63,6
File,"a707e35540bacabd943548469d88148d26c8d521\Registry.java",408,1,24,106,50,109,6,12,3
File,"a707e35540bacabd943548469d88148d26c8d521\ResourceFactory.java",56,1,3,21,3,10,1,8,3
File,"a707e35540bacabd943548469d88148d26c8d521\RewriteValve.java",628,1,15,124,37,191,16,62,6
File,"a707e35540bacabd943548469d88148d26c8d521\SSLImplementation.java",28,1,4,16,3,4,3,4,2
File,"a707e35540bacabd943548469d88148d26c8d521\SecurityClassLoad.java",135,1,12,26,12,14,1,3,1
File,"a707e35540bacabd943548469d88148d26c8d521\SessionIdGeneratorBase.java",138,1,17,55,17,32,1,15,3
File,"a707e35540bacabd943548469d88148d26c8d521\SimpleInstanceManager.java",37,1,7,24,7,7,1,1,0
File,"a707e35540bacabd943548469d88148d26c8d521\StandardJarScanner.java",287,2,19,95,30,70,7,30,6
File,"a707e35540bacabd943548469d88148d26c8d521\StoreAppender.java",207,1,15,58,27,56,11,17,3
File,"a707e35540bacabd943548469d88148d26c8d521\StoreConfigLifecycleListener.java",82,1,9,35,9,16,1,5,2
File,"a707e35540bacabd943548469d88148d26c8d521\StoreFactoryRule.java",40,1,3,24,3,5,1,3,2
File,"a707e35540bacabd943548469d88148d26c8d521\TagFileProcessor.java",489,4,19,181,22,97,4,26,5
File,"a707e35540bacabd943548469d88148d26c8d521\TagHandlerPool.java",100,1,7,29,14,22,5,5,2
File,"a707e35540bacabd943548469d88148d26c8d521\TagLibraryInfoImpl.java",272,1,10,90,13,56,4,19,6
File,"a707e35540bacabd943548469d88148d26c8d521\TagPluginManager.java",221,3,23,95,25,42,3,11,2
File,"a707e35540bacabd943548469d88148d26c8d521\TestWebappClassLoaderThreadLocalMemoryLeak.java",104,1,3,47,3,5,1,3,3
File,"a707e35540bacabd943548469d88148d26c8d521\TestWebappClassLoaderWeaving.java",285,2,19,98,19,26,1,4,4
File,"a707e35540bacabd943548469d88148d26c8d521\TesterFactory.java",26,1,1,15,3,4,3,4,2
File,"a707e35540bacabd943548469d88148d26c8d521\Tomcat.java",731,5,52,355,52,106,1,10,2
File,"a707e35540bacabd943548469d88148d26c8d521\UserConfig.java",183,2,22,71,30,47,4,7,2
File,"a707e35540bacabd943548469d88148d26c8d521\Util.java",486,3,31,143,84,140,17,18,5
File,"a707e35540bacabd943548469d88148d26c8d521\WebappClassLoaderBase.java",1504,4,78,377,177,394,20,42,7
File,"a707e35540bacabd943548469d88148d26c8d521\WebappServiceLoader.java",119,1,4,48,9,22,4,12,3
File,"a707e35540bacabd943548469d88148d26c8d521\WsRemoteEndpointImplBase.java",945,13,75,284,84,206,3,12,3
File,"a707e35540bacabd943548469d88148d26c8d521\WsSci.java",98,1,2,38,7,20,6,18,3
File,"a707e35540bacabd943548469d88148d26c8d521\WsServerContainer.java",297,3,21,120,27,58,7,12,3
File,"a707e35540bacabd943548469d88148d26c8d521\WsWebSocketContainer.java",747,2,39,260,46,144,6,43,4
File,"b0d1f4bc444485ed4bc9a0d9ff7a108f757aa2a0\TestTomcatSSL.java",185,4,14,59,21,27,5,6,2
File,"b0d1f4bc444485ed4bc9a0d9ff7a108f757aa2a0\TomcatBaseTest.java",118,2,10,54,10,21,1,5,2
File,"282f6026e44f7a658001cf859eb1f6377e74b97a\UpgradeServletInputStream.java",171,1,13,45,20,40,4,6,2
File,"282f6026e44f7a658001cf859eb1f6377e74b97a\UpgradeServletOutputStream.java",200,1,13,48,19,40,4,7,3
File,"cf380df46f9a60074a125cc963c8f166ec6923c5\WsRemoteEndpointImplServer.java",182,2,11,57,22,36,7,11,5
File,"cf380df46f9a60074a125cc963c8f166ec6923c5\WsServerContainer.java",297,3,21,120,27,58,7,12,3
File,"5672d674fca35a900b4db23a15f0ce0c9ed6b51f\ErrorReportValve.java",205,1,8,41,15,48,4,27,3
File,"a7f0bc99ac7da4c94c3a48b680e5fc579a9bc69e\PoolableConnection.java",144,1,7,35,9,34,3,12,2
File,"81607b4911761dba61c5ca912a1c8444cece9f92\NAKACK.java",1338,7,78,316,137,329,12,26,5
File,"81607b4911761dba61c5ca912a1c8444cece9f92\NAKACKMBean.java",35,1,31,34,0,0,0,0,0
File,"81607b4911761dba61c5ca912a1c8444cece9f92\NakReceiverWindow.java",342,2,32,86,39,70,6,14,6
File,"81607b4911761dba61c5ca912a1c8444cece9f92\NakReceiverWindowTest.java",464,2,39,87,39,52,1,3,1
File,"30c3f6e42c245f2af1bc42fb0621b70a6dbb2138\AUTH.java",129,1,7,32,9,36,3,13,5
File,"30c3f6e42c245f2af1bc42fb0621b70a6dbb2138\AckCollector.java",77,1,14,28,18,25,3,5,1
File,"30c3f6e42c245f2af1bc42fb0621b70a6dbb2138\AckMcastReceiverWindow.java",93,1,8,31,10,16,3,4,2
File,"30c3f6e42c245f2af1bc42fb0621b70a6dbb2138\AckMcastSenderWindow.java",301,4,31,91,45,72,4,9,4
File,"30c3f6e42c245f2af1bc42fb0621b70a6dbb2138\AckSenderWindow.java",186,4,14,45,13,26,1,7,3
File,"30c3f6e42c245f2af1bc42fb0621b70a6dbb2138\Configurator.java",409,3,31,99,57,106,5,12,4
File,"30c3f6e42c245f2af1bc42fb0621b70a6dbb2138\CoordGmsImpl.java",597,3,44,115,76,177,6,16,3
File,"30c3f6e42c245f2af1bc42fb0621b70a6dbb2138\Digest.java",340,2,40,108,45,90,4,7,2
File,"30c3f6e42c245f2af1bc42fb0621b70a6dbb2138\FC.java",453,2,48,117,56,118,4,15,4
File,"30c3f6e42c245f2af1bc42fb0621b70a6dbb2138\FD.java",512,5,53,120,61,149,4,29,6
File,"30c3f6e42c245f2af1bc42fb0621b70a6dbb2138\FD_SOCK.java",860,5,56,169,99,246,16,34,5
File,"30c3f6e42c245f2af1bc42fb0621b70a6dbb2138\FRAG.java",331,4,30,102,40,69,5,9,3
File,"30c3f6e42c245f2af1bc42fb0621b70a6dbb2138\FRAG2.java",357,4,33,105,45,80,5,9,3
File,"30c3f6e42c245f2af1bc42fb0621b70a6dbb2138\GMS.java",1008,5,89,241,124,288,20,28,4
File,"30c3f6e42c245f2af1bc42fb0621b70a6dbb2138\GmsImpl.java",63,1,26,39,16,20,1,3,1
File,"30c3f6e42c245f2af1bc42fb0621b70a6dbb2138\HashUtils.java",45,1,4,18,4,9,1,3,2
File,"30c3f6e42c245f2af1bc42fb0621b70a6dbb2138\IpAddress.java",200,1,23,51,28,65,4,14,3
File,"30c3f6e42c245f2af1bc42fb0621b70a6dbb2138\JoinRsp.java",73,1,11,27,11,17,1,4,1
File,"30c3f6e42c245f2af1bc42fb0621b70a6dbb2138\List.java",270,3,24,59,28,52,3,6,3
File,"30c3f6e42c245f2af1bc42fb0621b70a6dbb2138\MERGE2.java",217,3,21,56,32,61,4,11,3
File,"30c3f6e42c245f2af1bc42fb0621b70a6dbb2138\MergeData.java",65,1,11,24,11,18,1,5,1
File,"30c3f6e42c245f2af1bc42fb0621b70a6dbb2138\NakAckHeader.java",100,1,12,32,12,20,1,4,1
File,"30c3f6e42c245f2af1bc42fb0621b70a6dbb2138\NakReceiverWindow.java",500,2,30,84,44,104,5,17,5
File,"30c3f6e42c245f2af1bc42fb0621b70a6dbb2138\ParticipantGmsImpl.java",105,1,15,30,18,34,4,7,2
File,"30c3f6e42c245f2af1bc42fb0621b70a6dbb2138\ProtocolStack.java",232,1,28,66,36,65,4,7,5
File,"30c3f6e42c245f2af1bc42fb0621b70a6dbb2138\STABLE.java",603,5,60,137,79,160,6,13,4
File,"30c3f6e42c245f2af1bc42fb0621b70a6dbb2138\STATE_TRANSFER.java",322,2,28,72,43,86,7,22,4
File,"30c3f6e42c245f2af1bc42fb0621b70a6dbb2138\STATS.java",156,2,21,51,21,38,1,10,2
File,"30c3f6e42c245f2af1bc42fb0621b70a6dbb2138\TP.java",1131,9,96,280,131,305,12,40,5
File,"30c3f6e42c245f2af1bc42fb0621b70a6dbb2138\UDP.java",589,2,28,95,42,157,5,28,6
File,"30c3f6e42c245f2af1bc42fb0621b70a6dbb2138\VIEW_SYNC.java",267,3,33,84,39,69,5,9,3
File,"fee7c6268fad90f3b878779bda778b73c1a91a73\CoreConfiguration.java",68,3,1,64,5,5,1,1,0
File,"fee7c6268fad90f3b878779bda778b73c1a91a73\ExternalStaticResource.java",60,1,7,32,7,9,1,2,1
File,"fee7c6268fad90f3b878779bda778b73c1a91a73\ResourceFactoryImpl.java",382,6,29,130,33,89,5,11,5
File,"fee7c6268fad90f3b878779bda778b73c1a91a73\ResourceMappingFeature.java",77,1,10,35,12,22,1,4,2
File,"be4befdc0cd1aa5d5a04232354f3e81cd329dc51\Producer.java",23,1,1,11,3,3,3,3,2
File,"be4befdc0cd1aa5d5a04232354f3e81cd329dc51\Product.java",9,1,1,7,1,1,1,1,0
File,"e688ca0fd32559d44e6c72daf64d6dda4d545e5f\AdminJerseyResourceIT.java",38,1,2,24,2,2,1,1,0
File,"e688ca0fd32559d44e6c72daf64d6dda4d545e5f\AdminResource.java",60,1,2,34,2,6,1,3,2
File,"e688ca0fd32559d44e6c72daf64d6dda4d545e5f\BaseResourceIT.java",64,1,4,43,4,5,1,2,1
File,"e688ca0fd32559d44e6c72daf64d6dda4d545e5f\EntityJerseyResourceIT.java",513,1,28,241,28,30,1,2,1
File,"e688ca0fd32559d44e6c72daf64d6dda4d545e5f\HiveLineageJerseyResourceIT.java",308,1,16,146,16,17,1,2,1
File,"e688ca0fd32559d44e6c72daf64d6dda4d545e5f\MetadataDiscoveryJerseyResourceIT.java",164,1,8,97,8,8,1,1,0
File,"e688ca0fd32559d44e6c72daf64d6dda4d545e5f\MetadataServiceClient.java",216,2,21,114,28,38,4,4,2
File,"e688ca0fd32559d44e6c72daf64d6dda4d545e5f\RexsterGraphJerseyResourceIT.java",47,1,7,30,7,7,1,1,0
File,"e688ca0fd32559d44e6c72daf64d6dda4d545e5f\Servlets.java",95,1,10,40,13,17,4,4,1
File,"e688ca0fd32559d44e6c72daf64d6dda4d545e5f\TypesJerseyResourceIT.java",174,1,9,97,9,15,1,5,4
File,"aeafc5fb45e39b33561561cb421f0669ce02e2ab\FederationAuthenticator.java",347,1,20,100,39,68,18,44,5
File,"288738a25d3b24ee4d1f6dd03ac393c09f0253c0\HostConfig.java",1172,5,49,264,94,278,10,54,6
File,"db7b4ea76b85c52b59bf0acfe8e39cb7070ff325\AbstractFedizProcessor.java",63,1,3,30,3,12,1,5,2
File,"db7b4ea76b85c52b59bf0acfe8e39cb7070ff325\FederationProcessorImpl.java",529,4,20,191,25,111,4,33,4
File,"db7b4ea76b85c52b59bf0acfe8e39cb7070ff325\FederationProtocol.java",158,1,22,59,22,38,1,3,1
File,"db7b4ea76b85c52b59bf0acfe8e39cb7070ff325\MetadataWriter.java",157,1,1,52,3,26,3,26,5
File,"db7b4ea76b85c52b59bf0acfe8e39cb7070ff325\Protocol.java",135,1,18,43,23,36,6,7,3
File,"db7b4ea76b85c52b59bf0acfe8e39cb7070ff325\SAMLProcessorImpl.java",377,1,14,154,18,56,3,11,3
File,"9ffd74de1f9ce9ce53c0e532865e75432cde0f66\TodoTest.java",83,4,11,20,11,11,1,1,0
File,"9c3a4b7614102c8e120a9736d45902f881f0fd13\Config.java",105,1,13,74,13,14,1,2,1
File,"9c3a4b7614102c8e120a9736d45902f881f0fd13\TransactionalState.java",99,1,9,28,13,19,3,4,2
File,"9c3a4b7614102c8e120a9736d45902f881f0fd13\Utils.java",220,1,22,86,37,50,4,6,3
File,"bc8bd9e9bb585c6bf5fbecf434fc9c10166609ae\SubversionSCM.java",2236,24,220,786,325,525,16,27,7
File,"bc8bd9e9bb585c6bf5fbecf434fc9c10166609ae\SubversionSCMSource.java",698,9,42,272,78,141,10,16,6
File,"834fcaec193eb11559b353377be9ad979d413d3e\SubversionChangeLogBuilder.java",157,3,10,65,13,22,4,8,2
File,"834fcaec193eb11559b353377be9ad979d413d3e\SubversionSCM.java",1418,22,118,477,207,314,12,15,6
File,"834fcaec193eb11559b353377be9ad979d413d3e\SubversionSCMTest.java",409,1,28,181,33,46,6,8,5
File,"c2838379b450b7644ca811aa17c71739cbef13fe\PhaseJobsConfig.java",363,6,37,152,41,93,4,17,6
File,"821940bf42f350ca7b9641137b47d169d34642f7\ArgumentParser.java",1981,1,68,305,103,351,9,45,7
File,"be454138597e751b1bef646c60aad2caf57657f1\ConnectionEndpoint.java",1394,14,120,371,134,243,5,11,4
File,"b2887a0f0807f065725d58172d696f9eb5fdfe15\AMQPConnection_0_8Impl.java",1222,11,99,325,105,200,3,10,4
File,"b2887a0f0807f065725d58172d696f9eb5fdfe15\AMQPConnection_1_0.java",1340,16,107,334,125,224,5,17,5
File,"b2887a0f0807f065725d58172d696f9eb5fdfe15\ServerConnection.java",482,7,59,143,61,86,3,5,2
File,"c4d239309721502bb3449dd21ed56194fae19443\QueueConfigurationTest.java",141,1,11,46,11,11,1,1,1
File,"c4d239309721502bb3449dd21ed56194fae19443\ServerConfiguration.java",743,5,109,227,109,148,1,15,3
File,"c4d239309721502bb3449dd21ed56194fae19443\ServerConfigurationTest.java",1273,1,88,221,88,102,1,4,1
File,"c4d239309721502bb3449dd21ed56194fae19443\VirtualHostConfiguration.java",237,1,29,72,36,43,6,9,3
File,"7aceb5f3fb0402fe613a6b5e775457f07f6bf082\AMQChannel.java",2934,19,135,606,142,496,5,31,6
File,"7aceb5f3fb0402fe613a6b5e775457f07f6bf082\AMQPConnection.java",57,2,33,53,2,2,1,1,0
File,"7aceb5f3fb0402fe613a6b5e775457f07f6bf082\AMQPConnection_0_10Impl.java",307,2,37,110,37,50,1,7,2
File,"7aceb5f3fb0402fe613a6b5e775457f07f6bf082\AMQPConnection_0_8.java",48,1,19,46,0,0,0,0,0
File,"7aceb5f3fb0402fe613a6b5e775457f07f6bf082\AMQPConnection_1_0.java",54,1,18,52,0,0,0,0,0
File,"7aceb5f3fb0402fe613a6b5e775457f07f6bf082\ServerSession.java",1543,11,154,394,172,299,8,32,6
File,"7aceb5f3fb0402fe613a6b5e775457f07f6bf082\Session_1_0.java",1250,8,96,357,103,225,4,12,4
File,"52bb7f10f3ac90a626eb0211fb800ab5de53fcc8\RDFJSONParser.java",322,1,12,73,12,63,1,40,6
File,"c1c48bd705f04e8d1b1cb8b998dda0a6893f891d\LogicalReplicationStatusTest.java",432,1,22,159,25,35,4,7,4
File,"c1c48bd705f04e8d1b1cb8b998dda0a6893f891d\LogicalReplicationTest.java",702,2,29,228,31,49,3,4,3
File,"c1c48bd705f04e8d1b1cb8b998dda0a6893f891d\PhysicalReplicationTest.java",220,1,12,94,12,17,1,3,2
File,"c1c48bd705f04e8d1b1cb8b998dda0a6893f891d\ReplicationSlotTest.java",168,1,13,68,13,14,1,2,1
File,"c1c48bd705f04e8d1b1cb8b998dda0a6893f891d\TestUtil.java",454,1,54,120,57,110,4,8,3
File,"34e2080a7ef9d788323efa7580b099d90613d26a\FileItemHeadersSupport.java",5,1,2,4,0,0,0,0,0
File,"4ed6e923cb2033272fcb993978d69e325990a5aa\Closeable.java",6,1,2,5,0,0,0,0,0
File,"4ed6e923cb2033272fcb993978d69e325990a5aa\DiskFileItem.java",266,1,24,88,27,54,4,9,5
File,"4ed6e923cb2033272fcb993978d69e325990a5aa\DiskFileUpload.java",43,1,9,19,9,9,1,1,0
File,"4ed6e923cb2033272fcb993978d69e325990a5aa\FileItemIterator.java",7,1,2,6,0,0,0,0,0
File,"4ed6e923cb2033272fcb993978d69e325990a5aa\FileItemStream.java",14,2,5,12,0,0,0,0,0
File,"4ed6e923cb2033272fcb993978d69e325990a5aa\FileUpload.java",19,1,4,9,4,4,1,1,0
File,"4ed6e923cb2033272fcb993978d69e325990a5aa\FileUploadBase.java",472,11,46,161,66,102,9,12,4
File,"4ed6e923cb2033272fcb993978d69e325990a5aa\FileUploadException.java",31,1,5,11,5,7,1,2,1
File,"4ed6e923cb2033272fcb993978d69e325990a5aa\LimitedInputStream.java",43,1,7,18,6,9,1,2,1
File,"4ed6e923cb2033272fcb993978d69e325990a5aa\MultipartStream.java",368,5,33,115,55,79,6,8,3
File,"4ed6e923cb2033272fcb993978d69e325990a5aa\PortletFileUpload.java",29,1,5,17,5,5,1,1,0
File,"4ed6e923cb2033272fcb993978d69e325990a5aa\ServletFileUpload.java",38,1,5,18,8,8,4,4,1
File,"4ed6e923cb2033272fcb993978d69e325990a5aa\Streams.java",70,1,4,23,6,15,3,12,4
File,"a90b827bcbed21bb8a149cebdfdd483b3a20d7fe\ForkServer.java",124,1,11,46,18,25,5,6,4
File,"033a07cf008dfaf63c2d4bb76bebf184f8b7a338\Content.java",45,1,12,20,12,12,1,1,0
File,"033a07cf008dfaf63c2d4bb76bebf184f8b7a338\LiusConfig.java",115,1,7,41,9,21,3,10,5
File,"033a07cf008dfaf63c2d4bb76bebf184f8b7a338\ParserConfig.java",40,1,10,19,10,10,1,1,0
File,"033a07cf008dfaf63c2d4bb76bebf184f8b7a338\TestParsers.java",97,1,11,63,11,11,1,1,0
File,"48d26503758cf25e482912137d0157594198ef60\MimeTypesReader.java",194,2,12,68,12,48,1,19,3
File,"b1d80bd7a649e90b225b2769c8affc4809a9cb9b\Metadata.java",284,1,29,90,43,74,8,8,3
File,"b1d80bd7a649e90b225b2769c8affc4809a9cb9b\TestMetadata.java",301,2,14,87,14,24,1,5,2
File,"202f137b7bd29f75d95ea815a28df30ab4f144da\EpubContentParser.java",32,1,2,25,2,2,1,1,0
File,"202f137b7bd29f75d95ea815a28df30ab4f144da\EpubParserTest.java",34,1,1,16,1,1,1,1,1
File,"202f137b7bd29f75d95ea815a28df30ab4f144da\iBooksParserTest.java",29,1,1,15,1,1,1,1,1
File,"3bdf69a7d2e119aa722a097d81a99fd63d76be78\ID3v22Handler.java",94,2,13,36,17,27,5,10,2
File,"3bdf69a7d2e119aa722a097d81a99fd63d76be78\ID3v23Handler.java",76,2,12,32,12,21,1,10,2
File,"3bdf69a7d2e119aa722a097d81a99fd63d76be78\ID3v24Handler.java",79,2,12,31,12,23,1,12,3
File,"3bdf69a7d2e119aa722a097d81a99fd63d76be78\ID3v2Frame.java",220,3,23,86,33,57,5,20,3
File,"3bdf69a7d2e119aa722a097d81a99fd63d76be78\Mp3ParserTest.java",232,1,9,72,9,10,1,2,1
File,"bf12e5ac576c5766999083b4e6fe6070ccf9daef\ZeroSizeFileDetectorTest.java",38,1,4,23,4,5,1,2,1
File,"40647ea4e929683ae41422bdd3144cf84f24d0e0\TestMimeTypes.java",853,1,84,198,84,84,1,1,1
