severity	updateDate	comments	line	author	rule	project	effort	message	creationDate	type	tags	component	flows	organization	textRange	debt	key	hash	status
MINOR	2020-07-02T22:38:45+0200		135.0		java:S2384	Prova_Mining	5min	"Store a copy of ""modelKeys""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining11/543/2bd1daa75ee0b8ec33608ca6ab065ef3e1815543/MappingJackson2JsonView.java		default-organization	{startLine=135.0, endLine=135.0, startOffset=19.0, endOffset=28.0}	5min	AXMRUdLZN9GdxjDXOWYo	9396bbfb0f96f4332a2a8a748d813b4d	OPEN
MINOR	2020-07-02T22:38:45+0200		142.0		java:S2384	Prova_Mining	5min	"Return a copy of ""modelKeys""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining11/543/2bd1daa75ee0b8ec33608ca6ab065ef3e1815543/MappingJackson2JsonView.java		default-organization	{startLine=142.0, endLine=142.0, startOffset=14.0, endOffset=23.0}	5min	AXMRUdLZN9GdxjDXOWYp	89962ea6c1f2e561634a288f98e1ef7a	OPEN
MINOR	2020-07-02T22:38:45+0200		166.0		java:S2384	Prova_Mining	5min	"Store a copy of ""jsonpParameterNames""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining11/543/2bd1daa75ee0b8ec33608ca6ab065ef3e1815543/MappingJackson2JsonView.java		default-organization	{startLine=166.0, endLine=166.0, startOffset=29.0, endOffset=48.0}	5min	AXMRUdLZN9GdxjDXOWYq	042166920605646a74f61ca0b9821a0b	OPEN
MINOR	2020-07-02T22:38:45+0200		59.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""websphereComplianceFlag""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining11/543/2bd1daa75ee0b8ec33608ca6ab065ef3e1815543/UrlPathHelper.java		default-organization	{startLine=59.0, endLine=59.0, startOffset=25.0, endOffset=48.0}	5min	AXMRUdEyN9GdxjDXOWYh	4e48d3a6230b435f43458fdd2987483f	OPEN
MINOR	2020-07-02T22:38:45+0200		130.0		java:S2386	Prova_Mining	15min	"Make this member ""protected""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining11/543/2bd1daa75ee0b8ec33608ca6ab065ef3e1815543/WebUtils.java		default-organization	{startLine=130.0, endLine=130.0, startOffset=30.0, endOffset=51.0}	15min	AXMRUdHuN9GdxjDXOWYj	8eeb292780f7063e0f66fa190413c1e5	OPEN
MINOR	2020-07-02T22:38:45+0200		100.0		java:S2384	Prova_Mining	5min	"Store a copy of ""paramTypes""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining11/544/bce4d022f27a723fa0e0b7484dcbf0afa2dd210a/InstantiateFactory.java		default-organization	{startLine=100.0, endLine=100.0, startOffset=22.0, endOffset=32.0}	5min	AXMRUb0KN9GdxjDXOWV_	ba2c437b32d3b4d6293b92727f8ed911	OPEN
MINOR	2020-07-02T22:38:45+0200		101.0		java:S2384	Prova_Mining	5min	"Store a copy of ""args""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining11/544/bce4d022f27a723fa0e0b7484dcbf0afa2dd210a/InstantiateFactory.java		default-organization	{startLine=101.0, endLine=101.0, startOffset=16.0, endOffset=20.0}	5min	AXMRUb0KN9GdxjDXOWWA	18af004ecb9266a532b57ff23f60951b	OPEN
MINOR	2020-07-02T22:38:45+0200		88.0		java:S2384	Prova_Mining	5min	"Store a copy of ""paramTypes""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining11/544/bce4d022f27a723fa0e0b7484dcbf0afa2dd210a/InstantiateTransformer.java		default-organization	{startLine=88.0, endLine=88.0, startOffset=22.0, endOffset=32.0}	5min	AXMRUbyeN9GdxjDXOWV9	ba2c437b32d3b4d6293b92727f8ed911	OPEN
MINOR	2020-07-02T22:38:45+0200		89.0		java:S2384	Prova_Mining	5min	"Store a copy of ""args""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining11/544/bce4d022f27a723fa0e0b7484dcbf0afa2dd210a/InstantiateTransformer.java		default-organization	{startLine=89.0, endLine=89.0, startOffset=16.0, endOffset=20.0}	5min	AXMRUbyeN9GdxjDXOWV-	18af004ecb9266a532b57ff23f60951b	OPEN
MINOR	2020-07-02T22:38:45+0200		129.0		java:S2384	Prova_Mining	5min	"Store a copy of ""paramTypes""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining11/544/bce4d022f27a723fa0e0b7484dcbf0afa2dd210a/InvokerTransformer.java		default-organization	{startLine=129.0, endLine=129.0, startOffset=22.0, endOffset=32.0}	5min	AXMRUb19N9GdxjDXOWWB	ba2c437b32d3b4d6293b92727f8ed911	OPEN
MINOR	2020-07-02T22:38:45+0200		130.0		java:S2384	Prova_Mining	5min	"Store a copy of ""args""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining11/544/bce4d022f27a723fa0e0b7484dcbf0afa2dd210a/InvokerTransformer.java		default-organization	{startLine=130.0, endLine=130.0, startOffset=16.0, endOffset=20.0}	5min	AXMRUb19N9GdxjDXOWWC	18af004ecb9266a532b57ff23f60951b	OPEN
MINOR	2020-07-02T22:38:45+0200		60.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""interfaces""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining11/548/7c68fde2d6fc65e362f20863d868c112a90a9b49/XThis.java		default-organization	{startLine=60.0, endLine=60.0, startOffset=11.0, endOffset=21.0}	5min	AXMRUeD5N9GdxjDXOWag	3ec21128970a224e7e793e0a67eaca78	OPEN
MINOR	2020-07-02T22:38:45+0200		62.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""invocationHandler""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining11/548/7c68fde2d6fc65e362f20863d868c112a90a9b49/XThis.java		default-organization	{startLine=62.0, endLine=62.0, startOffset=29.0, endOffset=46.0}	5min	AXMRUeD6N9GdxjDXOWah	d2cb76439b4952a76e1f971accfc3b28	OPEN
MINOR	2020-07-02T22:38:45+0200		246.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""TIME_OUT_ERROR""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/550/075b70a733d7af150b3d85684149ff5f029f7fd/LdapNetworkConnection.java		default-organization	{startLine=246.0, endLine=246.0, startOffset=24.0, endOffset=38.0}	5min	AXMRUgMDN9GdxjDXOWfV	4d899c1919469a5f6f815c0830d940c8	OPEN
MINOR	2020-07-02T22:38:45+0200		248.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""NO_RESPONSE_ERROR""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/550/075b70a733d7af150b3d85684149ff5f029f7fd/LdapNetworkConnection.java		default-organization	{startLine=248.0, endLine=248.0, startOffset=24.0, endOffset=41.0}	5min	AXMRUgMDN9GdxjDXOWfW	22cef860c32f1b272cd88615ad2261db	OPEN
MINOR	2020-07-02T22:38:45+0200		4182.0		java:S2384	Prova_Mining	5min	"Return a copy of ""supportedControls""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/550/075b70a733d7af150b3d85684149ff5f029f7fd/LdapNetworkConnection.java		default-organization	{startLine=4182.0, endLine=4182.0, startOffset=19.0, endOffset=36.0}	5min	AXMRUgMDN9GdxjDXOWfR	7719e426fe16af5a216404dbe696692b	OPEN
MINOR	2020-07-02T22:38:45+0200		4203.0		java:S2384	Prova_Mining	5min	"Return a copy of ""supportedControls""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/550/075b70a733d7af150b3d85684149ff5f029f7fd/LdapNetworkConnection.java		default-organization	{startLine=4203.0, endLine=4203.0, startOffset=23.0, endOffset=40.0}	5min	AXMRUgMDN9GdxjDXOWfS	7719e426fe16af5a216404dbe696692b	OPEN
MINOR	2020-07-02T22:38:45+0200		4212.0		java:S2384	Prova_Mining	5min	"Return a copy of ""supportedControls""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/550/075b70a733d7af150b3d85684149ff5f029f7fd/LdapNetworkConnection.java		default-organization	{startLine=4212.0, endLine=4212.0, startOffset=15.0, endOffset=32.0}	5min	AXMRUgMDN9GdxjDXOWfT	7719e426fe16af5a216404dbe696692b	OPEN
MINOR	2020-07-02T22:38:45+0200		4374.0		java:S2384	Prova_Mining	5min	"Store a copy of ""explicitAttributes""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/550/075b70a733d7af150b3d85684149ff5f029f7fd/LdapNetworkConnection.java		default-organization	{startLine=4374.0, endLine=4374.0, startOffset=30.0, endOffset=48.0}	5min	AXMRUgMDN9GdxjDXOWfU	b09c4a0f582328e4d309c42d2f18e472	OPEN
MINOR	2020-07-02T22:38:45+0200		439.0		java:S1444	Prova_Mining	20min	"Make this ""public static DEBUG_YUI"" field final"	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/553/a0b00508eeb74d7033dc4100eb382df4e8fa72e7/Functions.java		default-organization	{startLine=439.0, endLine=439.0, startOffset=26.0, endOffset=35.0}	20min	AXMRUfefN9GdxjDXOWdZ	7846567a359517baabd9b32cfe323052	OPEN
MINOR	2020-07-02T22:38:45+0200		839.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""ordinal""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/553/a0b00508eeb74d7033dc4100eb382df4e8fa72e7/Functions.java		default-organization	{startLine=839.0, endLine=839.0, startOffset=15.0, endOffset=22.0}	5min	AXMRUfefN9GdxjDXOWda	05ade2886dae28947f6f14e2320df5bc	OPEN
MINOR	2020-07-02T22:38:45+0200		840.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""hierarchy""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/553/a0b00508eeb74d7033dc4100eb382df4e8fa72e7/Functions.java		default-organization	{startLine=840.0, endLine=840.0, startOffset=15.0, endOffset=24.0}	5min	AXMRUfefN9GdxjDXOWdb	866ea1fcfe8069c587ad370065168874	OPEN
MINOR	2020-07-02T22:38:45+0200		841.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""d""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/553/a0b00508eeb74d7033dc4100eb382df4e8fa72e7/Functions.java		default-organization	{startLine=841.0, endLine=841.0, startOffset=19.0, endOffset=20.0}	5min	AXMRUfefN9GdxjDXOWdc	027128fd157867ffd188ab9702a377b5	OPEN
MINOR	2020-07-02T22:38:45+0200		417.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""items""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/553/a0b00508eeb74d7033dc4100eb382df4e8fa72e7/Jenkins.java		default-organization	{startLine=417.0, endLine=417.0, startOffset=57.0, endOffset=62.0}	5min	AXMRUfgDN9GdxjDXOWdq	b5b41c3ff2f696996c719714e9ca94f4	OPEN
MINOR	2020-07-02T22:38:45+0200		509.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""quietPeriod""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/553/a0b00508eeb74d7033dc4100eb382df4e8fa72e7/Jenkins.java		default-organization	{startLine=509.0, endLine=509.0, startOffset=24.0, endOffset=35.0}	5min	AXMRUfgDN9GdxjDXOWdr	6c5d1f526be78f86df5e738799e431a2	OPEN
MINOR	2020-07-02T22:38:45+0200		514.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""scmCheckoutRetryCount""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/553/a0b00508eeb74d7033dc4100eb382df4e8fa72e7/Jenkins.java		default-organization	{startLine=514.0, endLine=514.0, startOffset=20.0, endOffset=41.0}	5min	AXMRUfgDN9GdxjDXOWds	6cf602afe642dfb066e74fa8d2907cb2	OPEN
MINOR	2020-07-02T22:38:45+0200		689.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""HOLDER""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/553/a0b00508eeb74d7033dc4100eb382df4e8fa72e7/Jenkins.java		default-organization	{startLine=689.0, endLine=689.0, startOffset=25.0, endOffset=31.0}	5min	AXMRUfgEN9GdxjDXOWdt	71e63a0f5674000feec40109ca01356d	OPEN
MINOR	2020-07-02T22:38:45+0200		1543.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""collator""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/553/a0b00508eeb74d7033dc4100eb382df4e8fa72e7/Jenkins.java		default-organization	{startLine=1543.0, endLine=1543.0, startOffset=27.0, endOffset=35.0}	5min	AXMRUfgEN9GdxjDXOWdv	cc6aff68444ff072bcd49131701da70b	OPEN
MINOR	2020-07-02T22:38:45+0200		3223.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""exitUser""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/553/a0b00508eeb74d7033dc4100eb382df4e8fa72e7/Jenkins.java		default-organization	{startLine=3223.0, endLine=3223.0, startOffset=25.0, endOffset=33.0}	5min	AXMRUfgEN9GdxjDXOWdw	fc8d67a8e12c4dc59d74f24a2c68a0e8	OPEN
MINOR	2020-07-02T22:38:45+0200		3255.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""exitUser""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/553/a0b00508eeb74d7033dc4100eb382df4e8fa72e7/Jenkins.java		default-organization	{startLine=3255.0, endLine=3255.0, startOffset=25.0, endOffset=33.0}	5min	AXMRUfgEN9GdxjDXOWdx	fc8d67a8e12c4dc59d74f24a2c68a0e8	OPEN
MINOR	2020-07-02T22:38:45+0200		3526.0		java:S2386	Prova_Mining	15min	"Make this member ""protected""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/553/a0b00508eeb74d7033dc4100eb382df4e8fa72e7/Jenkins.java		default-organization	{startLine=3526.0, endLine=3526.0, startOffset=36.0, endOffset=63.0}	15min	AXMRUfgDN9GdxjDXOWdp	ef2816033adc85df92aae8b7c7767b8c	OPEN
MINOR	2020-07-02T22:38:45+0200		3825.0		java:S1444	Prova_Mining	20min	"Make this ""public static logRecords"" field final"	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/553/a0b00508eeb74d7033dc4100eb382df4e8fa72e7/Jenkins.java		default-organization	{startLine=3825.0, endLine=3825.0, startOffset=34.0, endOffset=44.0}	20min	AXMRUfgDN9GdxjDXOWdd	de32d0d2b9431cda79283cdeacf6c5b9	OPEN
MINOR	2020-07-02T22:38:45+0200		3844.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""threadPoolForLoad""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/553/a0b00508eeb74d7033dc4100eb382df4e8fa72e7/Jenkins.java		default-organization	{startLine=3844.0, endLine=3844.0, startOffset=48.0, endOffset=65.0}	5min	AXMRUfgEN9GdxjDXOWdu	134ec8bd667888dd8d6730396a562403	OPEN
MINOR	2020-07-02T22:38:45+0200		3857.0		java:S1148	Prova_Mining	10min	Use a logger to log this exception.	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/553/a0b00508eeb74d7033dc4100eb382df4e8fa72e7/Jenkins.java		default-organization	{startLine=3857.0, endLine=3857.0, startOffset=14.0, endOffset=29.0}	10min	AXMRUfgDN9GdxjDXOWdo	678a0c517fe5e176e6cf7ecbe3317ed5	OPEN
MINOR	2020-07-02T22:38:45+0200		3878.0		java:S1444	Prova_Mining	20min	"Make this ""public static VERSION"" field final"	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/553/a0b00508eeb74d7033dc4100eb382df4e8fa72e7/Jenkins.java		default-organization	{startLine=3878.0, endLine=3878.0, startOffset=25.0, endOffset=32.0}	20min	AXMRUfgDN9GdxjDXOWde	f8c2d8a000ec095415039b38f0bb3350	OPEN
MINOR	2020-07-02T22:38:45+0200		3908.0		java:S1444	Prova_Mining	20min	"Make this ""public static VERSION_HASH"" field final"	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/553/a0b00508eeb74d7033dc4100eb382df4e8fa72e7/Jenkins.java		default-organization	{startLine=3908.0, endLine=3908.0, startOffset=25.0, endOffset=37.0}	20min	AXMRUfgDN9GdxjDXOWdf	800962044fe316c4f66d7d20b7cc93c6	OPEN
MINOR	2020-07-02T22:38:45+0200		3917.0		java:S1444	Prova_Mining	20min	"Make this ""public static SESSION_HASH"" field final"	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/553/a0b00508eeb74d7033dc4100eb382df4e8fa72e7/Jenkins.java		default-organization	{startLine=3917.0, endLine=3917.0, startOffset=25.0, endOffset=37.0}	20min	AXMRUfgDN9GdxjDXOWdg	0fb0bef8e32f99df3c539f9455986799	OPEN
MINOR	2020-07-02T22:38:45+0200		3926.0		java:S1444	Prova_Mining	20min	"Make this ""public static RESOURCE_PATH"" field final"	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/553/a0b00508eeb74d7033dc4100eb382df4e8fa72e7/Jenkins.java		default-organization	{startLine=3926.0, endLine=3926.0, startOffset=25.0, endOffset=38.0}	20min	AXMRUfgDN9GdxjDXOWdh	d39eea431dece36c8b8dc13bda338503	OPEN
MINOR	2020-07-02T22:38:45+0200		3935.0		java:S1444	Prova_Mining	20min	"Make this ""public static VIEW_RESOURCE_PATH"" field final"	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/553/a0b00508eeb74d7033dc4100eb382df4e8fa72e7/Jenkins.java		default-organization	{startLine=3935.0, endLine=3935.0, startOffset=25.0, endOffset=43.0}	20min	AXMRUfgDN9GdxjDXOWdi	8ade16346d5f6d79a655561d7eee9705	OPEN
MINOR	2020-07-02T22:38:45+0200		3937.0		java:S1444	Prova_Mining	20min	"Make this ""public static PARALLEL_LOAD"" field final"	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/553/a0b00508eeb74d7033dc4100eb382df4e8fa72e7/Jenkins.java		default-organization	{startLine=3937.0, endLine=3937.0, startOffset=26.0, endOffset=39.0}	20min	AXMRUfgDN9GdxjDXOWdj	509eb73a2367fd8d86736b6f26c38317	OPEN
MINOR	2020-07-02T22:38:45+0200		3938.0		java:S1444	Prova_Mining	20min	"Make this ""public static KILL_AFTER_LOAD"" field final"	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/553/a0b00508eeb74d7033dc4100eb382df4e8fa72e7/Jenkins.java		default-organization	{startLine=3938.0, endLine=3938.0, startOffset=26.0, endOffset=41.0}	20min	AXMRUfgDN9GdxjDXOWdk	54209cb87d1bc454217d5b9c533b7b9c	OPEN
MINOR	2020-07-02T22:38:45+0200		3942.0		java:S1444	Prova_Mining	20min	"Make this ""public static FLYWEIGHT_SUPPORT"" field final"	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/553/a0b00508eeb74d7033dc4100eb382df4e8fa72e7/Jenkins.java		default-organization	{startLine=3942.0, endLine=3942.0, startOffset=26.0, endOffset=43.0}	20min	AXMRUfgDN9GdxjDXOWdl	b4cd31a1273c7004ec2555d333996d6e	OPEN
MINOR	2020-07-02T22:38:45+0200		3953.0		java:S1444	Prova_Mining	20min	"Make this ""public static CONCURRENT_BUILD"" field final"	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/553/a0b00508eeb74d7033dc4100eb382df4e8fa72e7/Jenkins.java		default-organization	{startLine=3953.0, endLine=3953.0, startOffset=26.0, endOffset=42.0}	20min	AXMRUfgDN9GdxjDXOWdm	ff2ac55c900d06a845e9e4cb4849eac8	OPEN
MINOR	2020-07-02T22:38:45+0200		3963.0		java:S1444	Prova_Mining	20min	"Make this ""public static AUTOMATIC_SLAVE_LAUNCH"" field final"	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/553/a0b00508eeb74d7033dc4100eb382df4e8fa72e7/Jenkins.java		default-organization	{startLine=3963.0, endLine=3963.0, startOffset=26.0, endOffset=48.0}	20min	AXMRUfgDN9GdxjDXOWdn	8b5fca4a7c9617f66f215429b639dd01	OPEN
MINOR	2020-07-02T22:38:45+0200		583.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""avatar""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/553/a0b00508eeb74d7033dc4100eb382df4e8fa72e7/View.java		default-organization	{startLine=583.0, endLine=583.0, startOffset=15.0, endOffset=21.0}	5min	AXMRUfceN9GdxjDXOWdY	e8c42f7fdee8226abcf185289abcae76	OPEN
BLOCKER	2020-07-02T22:38:45+0200		1043.0		java:S2755	Prova_Mining	15min	Disable access to external entities in XML parsing.	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/553/a0b00508eeb74d7033dc4100eb382df4e8fa72e7/View.java		default-organization	{startLine=1043.0, endLine=1043.0, startOffset=47.0, endOffset=58.0}	15min	AXMRUfceN9GdxjDXOWdX	708c7cfab9fa10d059018fdeb4021157	OPEN
MINOR	2020-07-02T22:38:45+0200		137.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""contentTypeEvaluated""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/556/637ad1c3707266c33daabb18d7754e795e6681f/FreemarkerManager.java		default-organization	{startLine=137.0, endLine=137.0, startOffset=12.0, endOffset=32.0}	5min	AXMRUgCmN9GdxjDXOWfI	d1ae2226032f782524f9f2028d9652e8	OPEN
MINOR	2020-07-02T22:38:45+0200		365.0		java:S2384	Prova_Mining	5min	"Store a copy of ""supportedProtocols""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/557/6705924879810f617a7a21d34f16b6c0d61e8d34/SSLSocketFactory.java		default-organization	{startLine=365.0, endLine=365.0, startOffset=34.0, endOffset=52.0}	5min	AXMRUgNsN9GdxjDXOWfX	dde5820bd419558797a4e8065131b485	OPEN
MINOR	2020-07-02T22:38:45+0200		366.0		java:S2384	Prova_Mining	5min	"Store a copy of ""supportedCipherSuites""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/557/6705924879810f617a7a21d34f16b6c0d61e8d34/SSLSocketFactory.java		default-organization	{startLine=366.0, endLine=366.0, startOffset=37.0, endOffset=58.0}	5min	AXMRUgNsN9GdxjDXOWfY	9cd85f94fe7eeb3143f674fdea3a473f	OPEN
MINOR	2020-07-02T22:38:45+0200		244.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""TIME_OUT_ERROR""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/561/5faa6a71606a22a7503d401911875ec3a355cac/LdapNetworkConnection.java		default-organization	{startLine=244.0, endLine=244.0, startOffset=24.0, endOffset=38.0}	5min	AXMRUf01N9GdxjDXOWeR	4d899c1919469a5f6f815c0830d940c8	OPEN
MINOR	2020-07-02T22:38:45+0200		246.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""NO_RESPONSE_ERROR""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/561/5faa6a71606a22a7503d401911875ec3a355cac/LdapNetworkConnection.java		default-organization	{startLine=246.0, endLine=246.0, startOffset=24.0, endOffset=41.0}	5min	AXMRUf01N9GdxjDXOWeS	22cef860c32f1b272cd88615ad2261db	OPEN
MINOR	2020-07-02T22:38:45+0200		3580.0		java:S2384	Prova_Mining	5min	"Return a copy of ""supportedControls""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/561/5faa6a71606a22a7503d401911875ec3a355cac/LdapNetworkConnection.java		default-organization	{startLine=3580.0, endLine=3580.0, startOffset=19.0, endOffset=36.0}	5min	AXMRUf01N9GdxjDXOWeN	7719e426fe16af5a216404dbe696692b	OPEN
MINOR	2020-07-02T22:38:45+0200		3601.0		java:S2384	Prova_Mining	5min	"Return a copy of ""supportedControls""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/561/5faa6a71606a22a7503d401911875ec3a355cac/LdapNetworkConnection.java		default-organization	{startLine=3601.0, endLine=3601.0, startOffset=23.0, endOffset=40.0}	5min	AXMRUf01N9GdxjDXOWeO	7719e426fe16af5a216404dbe696692b	OPEN
MINOR	2020-07-02T22:38:45+0200		3610.0		java:S2384	Prova_Mining	5min	"Return a copy of ""supportedControls""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/561/5faa6a71606a22a7503d401911875ec3a355cac/LdapNetworkConnection.java		default-organization	{startLine=3610.0, endLine=3610.0, startOffset=15.0, endOffset=32.0}	5min	AXMRUf01N9GdxjDXOWeP	7719e426fe16af5a216404dbe696692b	OPEN
MINOR	2020-07-02T22:38:45+0200		3764.0		java:S2384	Prova_Mining	5min	"Store a copy of ""explicitAttributes""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/561/5faa6a71606a22a7503d401911875ec3a355cac/LdapNetworkConnection.java		default-organization	{startLine=3764.0, endLine=3764.0, startOffset=30.0, endOffset=48.0}	5min	AXMRUf01N9GdxjDXOWeQ	b09c4a0f582328e4d309c42d2f18e472	OPEN
MINOR	2020-07-02T22:38:45+0200		36.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""excludeProperties""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/562/d7804297e319c7a12245e1b536e565fcea6d650/SecurityMemberAccess.java		default-organization	{startLine=36.0, endLine=36.0, startOffset=17.0, endOffset=34.0}	5min	AXMRUfuqN9GdxjDXOWeE	d4246adb09c5620d72000d89f7108a1c	OPEN
MINOR	2020-07-02T22:38:45+0200		37.0		java:S2039	Prova_Mining	5min	"Explicitly declare the visibility for ""acceptProperties""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/562/d7804297e319c7a12245e1b536e565fcea6d650/SecurityMemberAccess.java		default-organization	{startLine=37.0, endLine=37.0, startOffset=17.0, endOffset=33.0}	5min	AXMRUfuqN9GdxjDXOWeF	0c7680a036892ad44ed0f8167cbece11	OPEN
MINOR	2020-07-02T22:38:45+0200		400.0		java:S2384	Prova_Mining	5min	"Return a copy of ""subjectDNPatterns""."	2020-07-02T22:38:45+0200	VULNERABILITY		Prova_Mining:src/RepositoryMining12/563/fade9b81dabe27f864ca38e7b40f28fb44d6f165/XmlSecInInterceptor.java		default-organization	{startLine=400.0, endLine=400.0, startOffset=15.0, endOffset=32.0}	5min	AXMRUgFYN9GdxjDXOWfK	40d1c562b086d47035d03125d893f120	OPEN
